collateral_token_price,max_borrowings_to_be_liquidated,max_borrowings_to_be_liquidated_at_interval,amm_borrowings_token_supply
100,3352.289493620501521543887526,26.132367615580958710500599,77118.25120258528011643165202
150,3314.579182350757151313640245,37.710311269744370230247281,94450.18265105456641926852620
200,3280.673652015464472340867577,33.905530335292678972772668,109061.6767571913502981560266
250,3241.717484654124923912184989,38.956167361339548428682588,121934.6614845943425897240951
300,3212.224815668038775682609891,29.492668986086148229575098,133572.7292737373769376829450
350,3150.568877308402601841826434,61.655938359636173840783457,144275.0371336208009160249397
400,3082.547420592150726101028291,68.021456716251875740798143,154236.5024051705602328633040
450,2930.584171014677491794883431,151.963249577473234306144860,163592.5151357870254472340398
500,2837.395524144458514111873467,93.188646870218977683009964,172441.6519948855918360741379
550,2805.938790987603294512212226,31.456733156855219599661241,180858.3304053140733180827707
600,2746.742325196702429576064271,59.196465790900864936147955,188900.3653021091328385370525
650,2678.914770651892022286013696,67.827554544810407290050575,196613.7338680662943957271551
700,2600.235277797128262113423270,78.679492854763760172590426,204035.7142262484448409781984
750,2563.669738667240313132435027,36.565539129887948980988243,211197.0288950293093627074708
800,2487.926339402346019625941781,75.743399264894293506493246,218123.3535143827005963120531
850,2364.116895149946596415381043,123.809444252399423210560738,224836.4064884352554229821128
900,2184.572660739826682488228884,179.544234410119913927152159,231354.7536077558403492949560
950,2058.688677366703251168344656,125.883983373123431319884228,237694.4137988479043243035902
1000,1932.885621053192159060676652,125.803056313511092107668004,243869.3229691886851794481903
1050,1870.340023745877975099311588,62.545597307314183961365064,249891.6945793176677067333570
1100,1804.170231260609342507960195,66.169792485268632591351393,255772.3037273494669646575919
1150,1744.959341436515203779603200,59.210889824094138728356995,261520.7136887402061320944828
1200,1662.626490127163084012917233,82.332851309352119766685967,267145.4585474747538753658902
1250,1579.471649628359656455045478,83.154840498803427557871755,272654.1918929783757453900662
1300,1502.313400024560271950696429,77.158249603799384504349049,278053.8089850336828821103709
1350,1364.301240845770683055472239,138.012159178789588895224190,283350.5479531636992578055786
1400,1305.575382399887875410815007,58.725858445882807644657232,288550.0742672416018320498795
1450,1264.498198972160070729181852,41.077183427727804681633155,293657.5517399529894846214712
1500,1226.974894598241131975020144,37.523304373918938754161708,298677.7025962528894905971061
1550,1150.913517944958083625673302,76.061376653283048349346842,303614.8585995886549881538154
1600,1035.036895336505682071772678,115.876622608452401553900624,308473.0048103411204657266081
1650,788.6059847419149130179503894,246.4309105945907690538222886,313255.8172340830752919101584
1700,676.9493650128686812749551291,111.6566197290462317429952603,317966.6953711752844293144252
1750,498.1579175630757466977442600,178.7914474497929345772108691,322608.7904870825199978502314
1800,317.0540116956856306064547384,181.1039058673901160912895216,327185.0302715740508944680796
1850,168.8370984257877261364714588,148.2169132698979044699832796,331698.1404350698964790207512
1900,92.61231616223638175336635726,76.22478226355134438310510154,336150.6636946532551868785361
1950,86.26436341749356078941959025,6.34795274474282096394676701,340544.9765253165455308099637
2000,79.81848083133958401705618593,6.44588258615397677236340432,344883.3039897711836721482758
2050,76.57475087368144460428885541,3.24372995765813941276733052,349167.7329095193513357164428
2100,55.77803537693133486226240707,20.79671549675010974202644834,353400.2235984662843612789711
2150,56.80935101787371604974908289,1.03131564094238118748667582,357582.6203462893260055607308
2200,60.69965289075566249527483159,3.89030187288194644552574870,361716.6608106281466361655416
2250,61.35921669516272961028059977,0.65956380440706711500576818,365803.9844537830277691722854
2300,65.59295713570429205685488996,4.23374044054156244657429019,369846.1401401075296430365727
2350,66.47914607056922144080169975,0.88618893486492938394680979,373844.5929939452542354457051
2400,67.10118473915347077308515499,0.62203866858424933228345524,377800.7306042182656770741049
2450,68.53367629113323163535445257,1.43249155197976086226929758,381715.8686501697260435460929
