collateral_token_price,max_borrowings_to_be_liquidated,max_borrowings_to_be_liquidated_at_interval,amm_borrowings_token_supply
100,1049.986512447990131214535570,5.831870339432502427365640,11138.51013166897158838775876
150,1027.194985784098802304603886,22.791526663891328909931684,13641.83315870482621355847340
200,1003.191752939426072149674729,24.003232844672730154929157,15752.23209283638829604378941
250,967.6669206790962007794271860,35.5248322603298713702475430,17611.53087846797113228332708
300,956.6249837087838799563937856,11.0419369703123208230334004,19292.46546867136399415897394
350,939.5522823631415118280276761,17.0727013456423681283661095,20838.24435590779700767885840
400,917.4790571195919165148985320,22.0732252435495953131291441,22277.02026333794317677551753
450,886.2434833620591134282996025,31.2355737575328030865989295,23628.34813925458244406568411
500,858.4331929625178909606495120,27.8102903995412224676500905,24906.46582248195353047403276
550,846.4834854941215117361995264,11.9497074683963792244499856,26122.12173126654387287107220
600,804.2263802712631547299571055,42.2571052228583570062424209,27283.66631740965242711694681
650,761.5067623025846777250884789,42.7196179686784770048686266,28397.74025686551261050041481
700,730.3563091294820789987934130,31.1504531731025987262950659,29469.72778416940714471139384
750,708.6132443067378877354113509,21.7430648227441912633820621,30504.06628057466834434194937
800,684.7404151366510599720878841,23.8728291700868277633234668,31504.46418567277659208757882
850,649.6419506847773275153346081,35.0984644518737324567532760,32474.05837900438356173904730
900,604.5570378972610699172759775,45.0849127875162575980586306,33415.53039500691476516327628
950,569.9503262886219549380180975,34.6067116086391149792578800,34331.19391393601304842904187
1000,541.8500198734745421762692681,28.1003064151474127617488294,35223.06175693594226456665415
1050,525.3030524599713924851321010,16.5469674135031496911371671,36092.89796496769907579476378
1100,504.1939093969326098092190786,21.1091430630387826759130224,36942.25883031810006401281891
1150,494.2303612775720643183573142,9.9635481193605454908617644,37772.52561668152213542165461
1200,473.7448392459086347288825797,20.4855220316634295894747345,38584.93093734272798831794788
1250,443.3512956344623423581553670,30.3935436114462923707272127,39380.58023209097074010947352
1300,418.3889185604820403009089990,24.9623770739803020572463680,40160.46941200762783084462912
1350,379.4118194905412226999455022,38.9770990699408176009634968,40925.49947611447864067542020
1400,355.2375692481503050228017894,24.1742502423909176771437128,41676.48871181559401535771682
1450,345.9432423733843279061492555,9.2943268747659771166525339,42414.18295007860688926251117
1500,330.7484875386966754912585488,15.1947548346876524148907067,43139.26424151650922382142410
1550,305.7721725025205397877451048,24.9763150361761357035134440,43852.35824076090810543729867
1600,276.4494887181760501788899039,29.3226837843444896088552009,44554.04052667588635355103505
1650,211.1979438984443424453079039,65.2515448197317077335820000,45244.84204005273635878464848
1700,184.5704799891233033647083515,26.6274639093210390805995524,45925.25378488364568616475410
1750,135.3560742344834454798598978,49.2144057546398578848484537,46595.73091156115547382645294
1800,80.33386189722163785674000499,55.02221233726180762311989281,47256.69627850916488813136823
1850,34.22569682109524619056003109,46.10816507612639166617997390,47908.54357143314495174111121
1900,19.56665449613336060293211442,14.65904232496188558762791667,48551.64004554896892203750952
1950,16.89500861027863064487918786,2.67164588585472995805292656,49186.32894503512802710698182
2000,12.70712638375160198341151662,4.18788222652702866146767124,49812.93164496390706094806553
2050,11.10295816208844496723091009,1.60416822166315701618060653,50431.74955365412247229144899
2100,1.643195511898235685803456878,9.459762650190209281427453212,51043.06580740560245255781616
2150,1.651228499755230246515458512,0.008032987856994560712001634,51647.14678465583070470633789
2200,1.659755716465588012784166982,0.008527216710357766268708470,52244.24346253308774574214439
2250,1.668835958843294927874002941,0.009080242377706915089835959,52834.59263540391339684998124
2300,1.760239438945744198260337254,0.091403480102449270386334313,53418.41801219616432703533450
2350,1.773832696912889563799894062,0.013593257967145365539556808,53995.93120691937630230854346
2400,1.788591882313954677717858298,0.014759185401065113917964236,54567.33263481930485423389360
2450,1.804706812892635401781191900,0.016114930578680724063333602,55132.81232492735903615326293
