collateral_token_price,max_borrowings_to_be_liquidated,max_borrowings_to_be_liquidated_at_interval,amm_borrowings_token_supply
500,171214.2544544445243912624203,2554.2810752493836869098178,4.631585796464937247354730103
750,168659.9733791951407043526032,2554.2810752493836869098171,5.672510950630560102891045412
1000,166105.6923039457570174427858,2554.2810752493836869098174,6.550051448655307641449302040
1250,163551.4112286963733305329680,2554.2810752493836869098178,7.323180147657120676558043279
1500,160997.3866792502507279226040,2554.0245494461226026103640,8.022141919091636299118254348
1750,158443.9764017975694342809090,2553.4102774526812936416950,8.664903603910150535178709416
2000,155890.5661243448881406392142,2553.4102774526812936416948,9.263171592929874494709460209
2250,153337.1558468922068469975195,2553.4102774526812936416947,9.825077172982961462173953059
2500,150783.7455694395255533558244,2553.4102774526812936416951,10.35654068451810484123269176
2750,148230.3352919868442597141301,2553.4102774526812936416943,10.86203150635674639262716480
3000,145676.9250145341629660724352,2553.4102774526812936416949,11.34502190126112020578209082
3250,143123.5147370814816724307404,2553.4102774526812936416948,11.80827317752694762185044062
3500,140570.1044596288003787890457,2553.4102774526812936416947,12.25402419330524374927407507
3750,138016.6941821761190851473504,2553.4102774526812936416953,12.68412008872188592954185252
4000,135463.2839047234377915056559,2553.4102774526812936416945,13.10010289731061528289860408
4250,132909.8736272707564978639614,2553.4102774526812936416945,13.50327698801790300085002992
4500,130356.4633498180752042222663,2553.4102774526812936416951,13.89475738939481174206419031
4750,127803.0530723653939105805718,2553.4102774526812936416945,14.27550616984033941686632032
5000,125249.6427949127126169388769,2553.4102774526812936416949,14.64636029531424135311608655
5250,122696.2325174600313232971816,2553.4102774526812936416953,15.00805328465905150081638789
5500,120142.8222400073500296554871,2553.4102774526812936416945,15.36123227121357013359756405
5750,117589.4119625546687360137922,2553.4102774526812936416949,15.70647160839063471729423353
6000,115036.0016851019874423720973,2553.4102774526812936416949,16.04428383818327259823650870
6250,112482.5914076493061487304029,2553.4102774526812936416944,16.37512862163826910362325510
6500,109929.1811301966248550887080,2553.4102774526812936416949,16.69942007586505120471762917
6750,107375.7708527439435614470131,2553.4102774526812936416949,17.01753285189168030867313623
7000,104822.3605752912622678053187,2553.4102774526812936416944,17.32980720782030107035741883
7250,102268.9502978385809741636237,2553.4102774526812936416950,17.63655327310946925461732542
7500,99715.54002038589968052192889,2553.41027745268129364169481,17.93805465623951673128323662
7750,97162.12974293321838688023410,2553.41027745268129364169479,18.23457151526309050080100192
8000,94608.71946548053709323853930,2553.41027745268129364169480,18.52634318585974898941892042
8250,92055.30918802785579959684449,2553.41027745268129364169481,18.81359044242379130479029660
8500,89501.89891057517450595514971,2553.41027745268129364169478,19.09651745293543570942986968
8750,86948.73941422043075192508731,2553.15949635474375403006240,19.37531347682600913857553304
9000,84395.68773637421067736387134,2553.05167784622007456121597,19.65015434596592292434790612
9250,81842.63605852799060280265546,2553.05167784622007456121588,19.92120376170303925649020322
9500,79289.58438068177052824143956,2553.05167784622007456121590,20.18861443512900404912091165
9750,76736.53270283555045368022367,2553.05167784622007456121589,20.45252909312946237913705540
10000,74186.49158370141933880744759,2550.04111913413111487277608,20.71308136903620968246538352
10250,71637.54568914511751026435465,2548.94589455630182854309294,20.97039659365847129181801448
10500,69088.59979458881568172126178,2548.94589455630182854309287,21.22459249998290755116920340
10750,66539.65390003251385317816889,2548.94589455630182854309289,21.47577985278622106774630900
11000,63991.57269050345712030255263,2548.08120952905673287561626,21.72406301271349278525432960
11250,61444.84139235122030581441402,2546.73129815223681448813861,21.96954044297136202967412983
11500,58898.40430923320949111741796,2546.43708311801081469699606,22.21230516561399540222038325
11750,56351.96722611519867642042190,2546.43708311801081469699606,22.45244517341864164901398158
12000,53805.64810799509755932182956,2546.31911812010111709859234,22.69004380252224041156418164
12250,51259.39647510941499152992843,2546.25163288568256779190113,22.92518007029357674507255714
12500,48713.14484222373242373802726,2546.25163288568256779190117,23.15792898232468623677365052
12750,46168.06050308418781925382291,2545.08433913954460448420435,23.38836181192264588976508815
13000,43624.37048940926941297068036,2543.69001367491840628314255,23.61654635505389524370088124
13250,41080.68047573435100668753786,2543.69001367491840628314250,23.84254716332584501041374928
13500,38536.99046205943260040439530,2543.69001367491840628314256,24.06642575727490889735476304
13750,35994.72438823635022535636471,2542.26607382308237504803059,24.28824082195812397541278974
14000,33452.53274987808524807936172,2542.19163835826497727700299,24.50804838661048749854815013
14250,30910.34111151982027080235879,2542.19163835826497727700293,24.72590198992645026177035355
14500,28368.14947316155529352535581,2542.19163835826497727700298,24.94185283234701203462621316
14750,25825.95783480329031624835289,2542.19163835826497727700292,25.15594991657966669955449492
15000,23283.76619644502533897134985,2542.19163835826497727700304,25.36824017744377185908370503
15250,20741.57455808676036169434693,2542.19163835826497727700292,25.57876860201601431067675921
15500,18199.38291972849538441734396,2542.19163835826497727700297,25.78757834094718093363111464
15750,15657.19128137023040714034096,2542.19163835826497727700300,25.99471081173045160553612825
16000,13114.99964301196542986333802,2542.19163835826497727700294,26.20020579462123056579720816
16250,10572.80800465370045258633506,2542.19163835826497727700296,26.40410152183769689828885739
16500,8030.616366295435475309332112,2542.191638358264977277002948,26.60643476060856325894320199
16750,5488.424727937170498032329126,2542.191638358264977277002986,26.80724089057893940818452779
17000,3116.016709247658674387462242,2372.408018689511823644866884,27.00655397603580600170005983
17250,3017.069596578477187279913001,98.947112669181487107549241,27.20440683337064189277863540
17500,2918.122483909295700172363756,98.947112669181487107549245,27.40083109415754836529387330
17750,2819.175371240114213064814511,98.947112669181487107549245,27.59585726419019987115560810
