collateral_token_price,max_borrowings_to_be_liquidated,max_borrowings_to_be_liquidated_at_interval,amm_borrowings_token_supply
500,185881.7454598066558864156669,2630.1488006860492497686330,31.82024583694107955199810057
750,183251.5966591206066366470335,2630.1488006860492497686334,38.97168289521314931988543177
1000,180621.4478584345573868784003,2630.1488006860492497686332,45.00062322064809147077186255
1250,177991.2990577485081371097671,2630.1488006860492497686332,50.31222627561232517081555700
1500,175361.1502570624588873411337,2630.1488006860492497686334,55.11428249891400258058654155
1750,172731.0560895328273114036897,2630.0941675296315759374440,59.53022894237667355260247775
2000,170101.0747628944449298149659,2629.9813266383823815887238,63.64049167388215910399620115
2250,167471.1390320191626580541300,2629.9357308752822717608359,67.50093483097213720615779384
2500,164841.2033011438803862932945,2629.9357308752822717608355,71.15223275215494262854251350
2750,162211.2675702685981145324584,2629.9357308752822717608361,74.62509127752215737042289498
3000,159581.3318393933158427716230,2629.9357308752822717608354,77.94336579042629863977086352
3250,156951.3961085180335710107874,2629.9357308752822717608356,81.12602722494106994341551830
3500,154321.4603776427512992499517,2629.9357308752822717608357,84.18845714148444192296887198
3750,151691.5246467674690274891158,2629.9357308752822717608359,87.14333215126241534626830950
4000,149061.5889158921867557282802,2629.9357308752822717608356,90.00124644129618294154372512
4250,146431.6531850169044839674442,2629.9357308752822717608360,92.77116137867743588471279670
4500,143801.8927025568745225402253,2629.7604824600299614272189,95.46073751082323865599430170
4750,141172.5349826334367523506305,2629.3577199234377701895948,98.07658450757743424825030372
5000,138543.1772627099989821610354,2629.3577199234377701895951,100.6244525512246503416311140
5250,135913.8195427865612119714405,2629.3577199234377701895949,103.1093811144036694485691750
5500,133284.4618228631234417818458,2629.3577199234377701895947,105.5358161780019927807679206
5750,130655.1041029396856715922508,2629.3577199234377701895950,107.9077037051512379152376149
6000,128025.7463830162479014026561,2629.3577199234377701895947,110.2285649978280051611730831
6250,125396.3886630928101312130612,2629.3577199234377701895949,112.5015580516202286769296564
6500,122767.0309431693723610234664,2629.3577199234377701895948,114.7295279629606048513453151
6750,120137.6732232459345908338716,2629.3577199234377701895948,116.9150486856394479596562953
7000,117508.3155033224968206442765,2629.3577199234377701895951,119.0604578847533471052049555
7250,114879.1271547339789957951902,2629.1883485885178248490863,121.1678862334769315760445013
7500,112249.9616817442829390169835,2629.1654729896960567782067,123.2392821986986889652865903
7750,109620.7962087545868822387773,2629.1654729896960567782062,125.2764331365328050082280914
8000,106991.6307357648908254605706,2629.1654729896960567782067,127.2809833477643182079924023
8250,104362.4652627751947686823637,2629.1654729896960567782069,129.2544496121334335890174212
8500,101733.2997897854987119041580,2629.1654729896960567782057,131.1982346188287084335133037
